sale_id,date,product_id,customer_id,warehouse,quantity,revenue
SO003328,2025-12-14,P032,C033,Pune DC,9,2150.64
SO003329,2025-12-21,P032,C039,Chennai DC,20,4779.2
SO003330,2025-12-18,P032,C005,Chennai DC,12,2867.52
SO003331,2025-12-22,P032,C032,Bengaluru DC,21,5018.16
SO003332,2025-12-31,P032,C025,Pune DC,17,4062.32
SO003333,2025-12-30,P032,C010,Pune DC,15,3584.4
SO003334,2025-01-08,P033,C033,Pune DC,10,14691.3
SO003335,2025-01-06,P033,C012,Bengaluru DC,14,20567.82
SO003336,2025-01-14,P033,C001,Bengaluru DC,11,16160.43
SO003337,2025-01-17,P033,C006,Bengaluru DC,14,20567.82
SO003338,2025-01-18,P033,C025,Pune DC,7,10283.91
SO003339,2025-01-23,P033,C011,Chennai DC,13,19098.69
SO003340,2025-01-26,P033,C025,Pune DC,16,23506.08
SO003341,2025-01-27,P033,C021,Pune DC,36,52888.68
SO003342,2025-02-06,P033,C038,Chennai DC,12,17629.56
SO003343,2025-02-09,P033,C002,Pune DC,11,16160.43
SO003344,2025-02-13,P033,C034,Pune DC,10,14691.3
SO003345,2025-02-10,P033,C026,Chennai DC,9,13222.17
SO003346,2025-02-16,P033,C004,Pune DC,10,14691.3
SO003347,2025-02-20,P033,C025,Pune DC,17,24975.21
SO003348,2025-02-19,P033,C023,Bengaluru DC,16,23506.08
SO003349,2025-02-27,P033,C003,Pune DC,39,57296.07
SO003350,2025-03-08,P033,C015,Bengaluru DC,11,16160.43
SO003351,2025-03-03,P033,C025,Pune DC,15,22036.95
SO003352,2025-03-03,P033,C017,Pune DC,12,17629.56
SO003353,2025-03-13,P033,C036,Pune DC,22,32320.86
SO003354,2025-03-10,P033,C010,Pune DC,18,26444.34
SO003355,2025-03-21,P033,C005,Chennai DC,9,13222.17
SO003356,2025-03-17,P033,C004,Pune DC,9,13222.17
SO003357,2025-03-23,P033,C007,Bengaluru DC,11,16160.43
SO003358,2025-03-30,P033,C025,Pune DC,38,55826.94
SO003359,2025-04-04,P033,C004,Pune DC,11,16160.43
SO003360,2025-04-05,P033,C039,Chennai DC,16,23506.08
SO003361,2025-04-02,P033,C004,Pune DC,10,14691.3
SO003362,2025-04-11,P033,C011,Chennai DC,10,14691.3
SO003363,2025-04-08,P033,C014,Bengaluru DC,6,8814.78
SO003364,2025-04-12,P033,C035,Pune DC,8,11753.04
SO003365,2025-04-17,P033,C001,Bengaluru DC,15,22036.95
SO003366,2025-04-16,P033,C005,Chennai DC,15,22036.95
SO003367,2025-04-16,P033,C031,Pune DC,14,20567.82
SO003368,2025-04-27,P033,C024,Pune DC,31,45543.03
SO003369,2025-05-04,P033,C002,Pune DC,34,49950.42
SO003370,2025-05-07,P033,C034,Pune DC,14,20567.82
SO003371,2025-05-09,P033,C021,Pune DC,21,30851.73
SO003372,2025-05-16,P033,C027,Chennai DC,13,19098.69
SO003373,2025-05-15,P033,C016,Pune DC,7,10283.91
SO003374,2025-05-17,P033,C012,Bengaluru DC,9,13222.17
SO003375,2025-05-21,P033,C012,Bengaluru DC,12,17629.56
SO003376,2025-05-24,P033,C004,Pune DC,11,16160.43
SO003377,2025-05-22,P033,C021,Pune DC,13,19098.69
SO003378,2025-05-26,P033,C009,Bengaluru DC,37,54357.81
SO003379,2025-06-03,P033,C036,Pune DC,10,14691.3
SO003380,2025-06-02,P033,C021,Pune DC,15,22036.95
SO003381,2025-06-04,P033,C029,Chennai DC,8,11753.04
SO003382,2025-06-15,P033,C036,Pune DC,15,22036.95
SO003383,2025-06-14,P033,C020,Pune DC,15,22036.95
SO003384,2025-06-20,P033,C002,Pune DC,21,30851.73
SO003385,2025-06-20,P033,C013,Chennai DC,16,23506.08
SO003386,2025-06-28,P033,C005,Chennai DC,7,10283.91
SO003387,2025-06-23,P033,C011,Chennai DC,23,33789.99
SO003388,2025-07-01,P033,C029,Chennai DC,26,38197.38
SO003389,2025-07-08,P033,C014,Bengaluru DC,14,20567.82
SO003390,2025-07-13,P033,C025,Pune DC,12,17629.56
SO003391,2025-07-19,P033,C031,Pune DC,9,13222.17
SO003392,2025-07-19,P033,C031,Pune DC,10,14691.3
SO003393,2025-07-17,P033,C008,Bengaluru DC,7,10283.91
SO003394,2025-07-23,P033,C022,Bengaluru DC,26,38197.38
SO003395,2025-07-29,P033,C018,Pune DC,8,11753.04
SO003396,2025-07-29,P033,C014,Bengaluru DC,12,17629.56
SO003397,2025-07-28,P033,C035,Pune DC,8,11753.04
SO003398,2025-08-05,P033,C029,Chennai DC,20,29382.6
SO003399,2025-08-07,P033,C037,Chennai DC,14,20567.82
SO003400,2025-08-16,P033,C009,Bengaluru DC,41,60234.33
SO003401,2025-08-18,P033,C009,Bengaluru DC,11,16160.43
SO003402,2025-08-24,P033,C037,Chennai DC,15,22036.95
SO003403,2025-08-25,P033,C001,Bengaluru DC,9,13222.17
SO003404,2025-08-30,P033,C027,Chennai DC,19,27913.47
SO003405,2025-09-05,P033,C009,Bengaluru DC,14,20567.82
SO003406,2025-09-01,P033,C001,Bengaluru DC,5,7345.65
SO003407,2025-09-07,P033,C028,Bengaluru DC,8,11753.04
SO003408,2025-09-11,P033,C012,Bengaluru DC,8,11753.04
SO003409,2025-09-13,P033,C011,Chennai DC,14,20567.82
SO003410,2025-09-19,P033,C002,Pune DC,7,10283.91
SO003411,2025-09-16,P033,C002,Pune DC,2,2938.26
SO003412,2025-09-18,P033,C002,Pune DC,6,8814.78
SO003413,2025-09-26,P033,C018,Pune DC,23,33789.99
SO003414,2025-09-29,P033,C023,Bengaluru DC,10,14691.3
SO003415,2025-10-03,P033,C019,Chennai DC,9,13222.17
SO003416,2025-10-02,P033,C039,Chennai DC,10,14691.3
SO003417,2025-10-09,P033,C027,Chennai DC,3,4407.39
SO003418,2025-10-10,P033,C018,Pune DC,13,19098.69
SO003419,2025-10-12,P033,C009,Bengaluru DC,8,11753.04
SO003420,2025-10-18,P033,C008,Bengaluru DC,17,24975.21
SO003421,2025-10-21,P033,C018,Pune DC,9,13222.17
SO003422,2025-10-25,P033,C030,Pune DC,10,14691.3
SO003423,2025-10-26,P033,C018,Pune DC,11,16160.43
SO003424,2025-10-27,P033,C018,Pune DC,22,32320.86
SO003425,2025-11-08,P033,C030,Pune DC,13,19098.69
SO003426,2025-11-07,P033,C027,Chennai DC,16,23506.08
SO003427,2025-11-12,P033,C008,Bengaluru DC,5,7345.65
SO003428,2025-11-14,P033,C017,Pune DC,8,11753.04
SO003429,2025-11-13,P033,C001,Bengaluru DC,8,11753.04
SO003430,2025-11-21,P033,C033,Pune DC,14,20567.82
SO003431,2025-11-22,P033,C008,Bengaluru DC,8,11753.04
SO003432,2025-11-26,P033,C018,Pune DC,30,44073.9
SO003433,2025-12-03,P033,C001,Bengaluru DC,5,7345.65
SO003434,2025-12-03,P033,C031,Pune DC,11,16160.43
SO003435,2025-12-14,P033,C026,Chennai DC,15,22036.95
SO003436,2025-12-09,P033,C037,Chennai DC,14,20567.82
SO003437,2025-12-18,P033,C026,Chennai DC,37,54357.81
SO003438,2025-12-27,P033,C027,Chennai DC,7,10283.91
SO003439,2025-12-27,P033,C028,Bengaluru DC,8,11753.04
SO003440,2025-12-26,P033,C009,Bengaluru DC,7,10283.91
SO003441,2026-01-04,P033,C016,Pune DC,16,23506.08
SO003442,2026-01-03,P033,C036,Pune DC,17,24975.21
SO003443,2025-01-12,P034,C035,Pune DC,51,44168.55
SO003444,2025-01-08,P034,C015,Bengaluru DC,48,41570.4
SO003445,2025-01-11,P034,C035,Pune DC,41,35508.05
SO003446,2025-01-17,P034,C033,Pune DC,52,45034.6
SO003447,2025-01-18,P034,C025,Pune DC,51,44168.55
SO003448,2025-01-14,P034,C031,Pune DC,41,35508.05
SO003449,2025-01-21,P034,C008,Bengaluru DC,129,111720.45
SO003450,2025-02-01,P034,C021,Pune DC,59,51096.95
SO003451,2025-01-29,P034,C016,Pune DC,53,45900.65
SO003452,2025-02-01,P034,C006,Bengaluru DC,39,33775.95
SO003453,2025-02-08,P034,C030,Pune DC,89,77078.45
SO003454,2025-02-04,P034,C010,Pune DC,88,76212.4
SO003455,2025-02-15,P034,C037,Chennai DC,51,44168.55
SO003456,2025-02-11,P034,C006,Bengaluru DC,60,51963.0
SO003457,2025-02-14,P034,C006,Bengaluru DC,38,32909.9
SO003458,2025-02-22,P034,C035,Pune DC,53,45900.65
SO003459,2025-02-22,P034,C033,Pune DC,57,49364.85
SO003460,2025-02-19,P034,C001,Bengaluru DC,62,53695.1
SO003461,2025-02-24,P034,C019,Chennai DC,62,53695.1
SO003462,2025-03-02,P034,C004,Pune DC,50,43302.5
SO003463,2025-02-26,P034,C016,Pune DC,63,54561.15
SO003464,2025-03-06,P034,C015,Bengaluru DC,46,39838.3
SO003465,2025-03-07,P034,C017,Pune DC,47,40704.35
SO003466,2025-03-07,P034,C001,Bengaluru DC,64,55427.2
SO003467,2025-03-15,P034,C032,Bengaluru DC,47,40704.35
SO003468,2025-03-13,P034,C030,Pune DC,57,49364.85
SO003469,2025-03-15,P034,C039,Chennai DC,56,48498.8
SO003470,2025-03-23,P034,C022,Bengaluru DC,55,47632.75
SO003471,2025-03-21,P034,C034,Pune DC,55,47632.75
SO003472,2025-03-19,P034,C024,Pune DC,59,51096.95
SO003473,2025-03-30,P034,C017,Pune DC,102,88337.1
SO003474,2025-03-24,P034,C029,Chennai DC,77,66685.85
SO003475,2025-03-31,P034,C039,Chennai DC,56,48498.8
SO003476,2025-03-31,P034,C029,Chennai DC,48,41570.4
SO003477,2025-04-03,P034,C004,Pune DC,60,51963.0
SO003478,2025-04-07,P034,C017,Pune DC,154,133371.7
SO003479,2025-04-14,P034,C039,Chennai DC,50,43302.5
SO003480,2025-04-15,P034,C001,Bengaluru DC,52,45034.6
SO003481,2025-04-16,P034,C011,Chennai DC,50,43302.5
SO003482,2025-04-23,P034,C010,Pune DC,170,147228.5
SO003483,2025-04-30,P034,C008,Bengaluru DC,50,43302.5
SO003484,2025-04-29,P034,C037,Chennai DC,60,51963.0
SO003485,2025-05-04,P034,C016,Pune DC,58,50230.9
SO003486,2025-05-10,P034,C034,Pune DC,159,137701.95
SO003487,2025-05-13,P034,C030,Pune DC,72,62355.6
SO003488,2025-05-18,P034,C002,Pune DC,80,69284.0
SO003489,2025-05-19,P034,C035,Pune DC,47,40704.35
SO003490,2025-05-21,P034,C031,Pune DC,56,48498.8
SO003491,2025-05-25,P034,C015,Bengaluru DC,46,39838.3
SO003492,2025-05-26,P034,C025,Pune DC,87,75346.35
SO003493,2025-05-30,P034,C020,Pune DC,74,64087.7
SO003494,2025-06-07,P034,C007,Bengaluru DC,47,40704.35
SO003495,2025-06-06,P034,C023,Bengaluru DC,50,43302.5
SO003496,2025-06-08,P034,C023,Bengaluru DC,50,43302.5
SO003497,2025-06-14,P034,C019,Chennai DC,143,123845.15
SO003498,2025-06-20,P034,C023,Bengaluru DC,50,43302.5
SO003499,2025-06-19,P034,C040,Chennai DC,44,38106.2
SO003500,2025-06-17,P034,C032,Bengaluru DC,46,39838.3
SO003501,2025-06-29,P034,C029,Chennai DC,45,38972.25
SO003502,2025-06-29,P034,C015,Bengaluru DC,54,46766.7
SO003503,2025-06-29,P034,C032,Bengaluru DC,47,40704.35
SO003504,2025-07-02,P034,C019,Chennai DC,39,33775.95
SO003505,2025-07-05,P034,C033,Pune DC,51,44168.55
SO003506,2025-07-05,P034,C033,Pune DC,55,47632.75
SO003507,2025-07-10,P034,C018,Pune DC,124,107390.2
SO003508,2025-07-17,P034,C003,Pune DC,63,54561.15
SO003509,2025-07-20,P034,C021,Pune DC,63,54561.15
SO003510,2025-07-23,P034,C026,Chennai DC,46,39838.3
SO003511,2025-07-25,P034,C010,Pune DC,43,37240.15
SO003512,2025-07-21,P034,C039,Chennai DC,52,45034.6
SO003513,2025-08-02,P034,C012,Bengaluru DC,128,110854.4
SO003514,2025-08-05,P034,C023,Bengaluru DC,50,43302.5
SO003515,2025-08-08,P034,C038,Chennai DC,56,48498.8
SO003516,2025-08-17,P034,C040,Chennai DC,66,57159.3
SO003517,2025-08-12,P034,C019,Chennai DC,54,46766.7
SO003518,2025-08-23,P034,C021,Pune DC,37,32043.85
SO003519,2025-08-23,P034,C001,Bengaluru DC,53,45900.65
SO003520,2025-08-23,P034,C027,Chennai DC,42,36374.1
SO003521,2025-08-31,P034,C022,Bengaluru DC,78,67551.9
SO003522,2025-08-29,P034,C020,Pune DC,55,47632.75
SO003523,2025-09-06,P034,C023,Bengaluru DC,37,32043.85
SO003524,2025-09-05,P034,C023,Bengaluru DC,41,35508.05
SO003525,2025-09-02,P034,C030,Pune DC,48,41570.4
SO003526,2025-09-09,P034,C040,Chennai DC,32,27713.6
SO003527,2025-09-10,P034,C033,Pune DC,40,34642.0
SO003528,2025-09-11,P034,C031,Pune DC,31,26847.55
SO003529,2025-09-20,P034,C010,Pune DC,103,89203.15
SO003530,2025-09-23,P034,C016,Pune DC,114,98729.7
SO003531,2025-10-04,P034,C001,Bengaluru DC,114,98729.7
SO003532,2025-10-06,P034,C021,Pune DC,29,25115.45
SO003533,2025-10-09,P034,C016,Pune DC,34,29445.7
SO003534,2025-10-06,P034,C009,Bengaluru DC,46,39838.3
SO003535,2025-10-15,P034,C019,Chennai DC,54,46766.7
SO003536,2025-10-17,P034,C009,Bengaluru DC,64,55427.2
SO003537,2025-10-21,P034,C021,Pune DC,53,45900.65
SO003538,2025-10-21,P034,C039,Chennai DC,48,41570.4
SO003539,2025-11-02,P034,C020,Pune DC,45,38972.25
SO003540,2025-10-29,P034,C019,Chennai DC,42,36374.1
SO003541,2025-10-27,P034,C004,Pune DC,40,34642.0
SO003542,2025-11-06,P034,C011,Chennai DC,59,51096.95
SO003543,2025-11-08,P034,C039,Chennai DC,71,61489.55
SO003544,2025-11-10,P034,C007,Bengaluru DC,120,103926.0
SO003545,2025-11-19,P034,C014,Bengaluru DC,118,102193.9
SO003546,2025-11-24,P034,C023,Bengaluru DC,49,42436.45
SO003547,2025-11-30,P034,C006,Bengaluru DC,37,32043.85
SO003548,2025-11-29,P034,C025,Pune DC,45,38972.25
SO003549,2025-12-07,P034,C003,Pune DC,32,27713.6
SO003550,2025-12-06,P034,C004,Pune DC,41,35508.05
SO003551,2025-12-03,P034,C035,Pune DC,47,40704.35
SO003552,2025-12-14,P034,C006,Bengaluru DC,74,64087.7
SO003553,2025-12-12,P034,C024,Pune DC,63,54561.15
SO003554,2025-12-17,P034,C009,Bengaluru DC,43,37240.15
SO003555,2025-12-15,P034,C002,Pune DC,49,42436.45
SO003556,2025-12-21,P034,C035,Pune DC,25,21651.25
SO003557,2025-12-24,P034,C006,Bengaluru DC,45,38972.25
SO003558,2025-12-26,P034,C036,Pune DC,41,35508.05
SO003559,2025-12-23,P034,C025,Pune DC,44,38106.2
SO003560,2026-01-02,P034,C029,Chennai DC,132,114318.6
SO003561,2025-01-12,P035,C034,Pune DC,130,284718.2
SO003562,2025-01-14,P035,C014,Bengaluru DC,44,96366.16
SO003563,2025-01-16,P035,C002,Pune DC,49,107316.86
SO003564,2025-01-17,P035,C019,Chennai DC,48,105126.72
SO003565,2025-01-23,P035,C038,Chennai DC,34,74464.76
SO003566,2025-01-20,P035,C010,Pune DC,42,91985.88
SO003567,2025-01-22,P035,C017,Pune DC,51,111697.14
SO003568,2025-01-28,P035,C019,Chennai DC,131,286908.34
SO003569,2025-02-05,P035,C019,Chennai DC,42,91985.88
SO003570,2025-02-05,P035,C026,Chennai DC,43,94176.02
SO003571,2025-02-05,P035,C023,Bengaluru DC,53,116077.42
SO003572,2025-02-11,P035,C006,Bengaluru DC,73,159880.22
SO003573,2025-02-16,P035,C020,Pune DC,73,159880.22
SO003574,2025-02-21,P035,C033,Pune DC,34,74464.76
SO003575,2025-02-20,P035,C031,Pune DC,46,100746.44
SO003576,2025-02-21,P035,C013,Chennai DC,47,102936.58
SO003577,2025-02-24,P035,C038,Chennai DC,41,89795.74
SO003578,2025-02-24,P035,C039,Chennai DC,42,91985.88
SO003579,2025-03-01,P035,C022,Bengaluru DC,49,107316.86
SO003580,2025-03-06,P035,C027,Chennai DC,76,166450.64
SO003581,2025-03-04,P035,C026,Chennai DC,57,124837.98
SO003582,2025-03-14,P035,C031,Pune DC,52,113887.28
SO003583,2025-03-14,P035,C009,Bengaluru DC,45,98556.3
SO003584,2025-03-11,P035,C005,Chennai DC,39,85415.46
SO003585,2025-03-22,P035,C018,Pune DC,150,328521.0
SO003586,2025-03-27,P035,C015,Bengaluru DC,62,135788.68
SO003587,2025-03-30,P035,C008,Bengaluru DC,69,151119.66
SO003588,2025-04-03,P035,C039,Chennai DC,161,352612.54
SO003589,2025-04-11,P035,C007,Bengaluru DC,62,135788.68
SO003590,2025-04-12,P035,C037,Chennai DC,89,194922.46
SO003591,2025-04-14,P035,C009,Bengaluru DC,61,133598.54
SO003592,2025-04-18,P035,C013,Chennai DC,73,159880.22
SO003593,2025-04-25,P035,C029,Chennai DC,67,146739.38
SO003594,2025-04-27,P035,C024,Pune DC,68,148929.52
SO003595,2025-05-01,P035,C017,Pune DC,41,89795.74
SO003596,2025-05-01,P035,C023,Bengaluru DC,49,107316.86
SO003597,2025-04-28,P035,C021,Pune DC,44,96366.16
SO003598,2025-05-10,P035,C038,Chennai DC,65,142359.1
SO003599,2025-05-06,P035,C015,Bengaluru DC,57,124837.98
SO003600,2025-05-16,P035,C011,Chennai DC,64,140168.96
SO003601,2025-05-12,P035,C032,Bengaluru DC,57,124837.98
SO003602,2025-05-20,P035,C009,Bengaluru DC,131,286908.34
SO003603,2025-05-30,P035,C025,Pune DC,47,102936.58
SO003604,2025-05-26,P035,C021,Pune DC,45,98556.3
SO003605,2025-05-31,P035,C035,Pune DC,42,91985.88
SO003606,2025-06-03,P035,C012,Bengaluru DC,136,297859.04
SO003607,2025-06-14,P035,C017,Pune DC,42,91985.88
SO003608,2025-06-15,P035,C015,Bengaluru DC,42,91985.88
SO003609,2025-06-10,P035,C026,Chennai DC,35,76654.9
SO003610,2025-06-19,P035,C037,Chennai DC,44,96366.16
SO003611,2025-06-22,P035,C025,Pune DC,21,45992.94
SO003612,2025-06-16,P035,C026,Chennai DC,51,111697.14
SO003613,2025-06-27,P035,C040,Chennai DC,121,265006.94
SO003614,2025-07-05,P035,C006,Bengaluru DC,28,61323.92
SO003615,2025-07-06,P035,C004,Pune DC,41,89795.74
SO003616,2025-07-03,P035,C007,Bengaluru DC,40,87605.6
SO003617,2025-07-13,P035,C001,Bengaluru DC,38,83225.32
SO003618,2025-07-07,P035,C031,Pune DC,33,72274.62
SO003619,2025-07-12,P035,C027,Chennai DC,41,89795.74
SO003620,2025-07-15,P035,C032,Bengaluru DC,36,78845.04
SO003621,2025-07-14,P035,C040,Chennai DC,36,78845.04
SO003622,2025-07-17,P035,C015,Bengaluru DC,36,78845.04
SO003623,2025-07-23,P035,C032,Bengaluru DC,56,122647.84
SO003624,2025-07-21,P035,C001,Bengaluru DC,28,61323.92
SO003625,2025-07-21,P035,C015,Bengaluru DC,48,105126.72
SO003626,2025-07-28,P035,C001,Bengaluru DC,94,205873.16
SO003627,2025-08-10,P035,C040,Chennai DC,104,227774.56
SO003628,2025-08-15,P035,C003,Pune DC,44,96366.16
SO003629,2025-08-11,P035,C014,Bengaluru DC,59,129218.26
SO003630,2025-08-24,P035,C015,Bengaluru DC,37,81035.18
SO003631,2025-08-19,P035,C039,Chennai DC,32,70084.48
SO003632,2025-08-20,P035,C024,Pune DC,36,78845.04
SO003633,2025-08-28,P035,C012,Bengaluru DC,64,140168.96
SO003634,2025-08-28,P035,C030,Pune DC,48,105126.72
SO003635,2025-09-04,P035,C015,Bengaluru DC,31,67894.34
SO003636,2025-09-04,P035,C026,Chennai DC,42,91985.88
SO003637,2025-09-03,P035,C009,Bengaluru DC,36,78845.04
SO003638,2025-09-11,P035,C024,Pune DC,115,251866.1
SO003639,2025-09-15,P035,C015,Bengaluru DC,28,61323.92
SO003640,2025-09-19,P035,C021,Pune DC,41,89795.74
SO003641,2025-09-15,P035,C027,Chennai DC,40,87605.6
SO003642,2025-09-27,P035,C034,Pune DC,38,83225.32
SO003643,2025-09-26,P035,C036,Pune DC,25,54753.5
SO003644,2025-09-22,P035,C010,Pune DC,31,67894.34
SO003645,2025-10-03,P035,C040,Chennai DC,36,78845.04
SO003646,2025-09-29,P035,C040,Chennai DC,32,70084.48
SO003647,2025-10-04,P035,C016,Pune DC,30,65704.2
SO003648,2025-10-08,P035,C022,Bengaluru DC,99,216823.86
SO003649,2025-10-13,P035,C008,Bengaluru DC,26,56943.64
SO003650,2025-10-15,P035,C019,Chennai DC,28,61323.92
SO003651,2025-10-19,P035,C037,Chennai DC,40,87605.6
SO003652,2025-10-22,P035,C031,Pune DC,25,54753.5
SO003653,2025-10-24,P035,C031,Pune DC,32,70084.48
SO003654,2025-10-20,P035,C009,Bengaluru DC,34,74464.76
SO003655,2025-11-02,P035,C011,Chennai DC,42,91985.88
SO003656,2025-10-30,P035,C021,Pune DC,61,133598.54
SO003657,2025-11-06,P035,C005,Chennai DC,56,122647.84
SO003658,2025-11-09,P035,C010,Pune DC,52,113887.28
SO003659,2025-11-10,P035,C039,Chennai DC,31,67894.34
SO003660,2025-11-13,P035,C015,Bengaluru DC,29,63514.06
SO003661,2025-11-11,P035,C028,Bengaluru DC,30,65704.2
SO003662,2025-11-18,P035,C032,Bengaluru DC,29,63514.06
SO003663,2025-11-18,P035,C031,Pune DC,40,87605.6
SO003664,2025-11-22,P035,C016,Pune DC,26,56943.64
SO003665,2025-11-30,P035,C022,Bengaluru DC,51,111697.14
SO003666,2025-11-30,P035,C012,Bengaluru DC,48,105126.72
SO003667,2025-12-03,P035,C002,Pune DC,40,87605.6
SO003668,2025-12-06,P035,C019,Chennai DC,29,63514.06
SO003669,2025-12-02,P035,C007,Bengaluru DC,35,76654.9
SO003670,2025-12-13,P035,C030,Pune DC,53,116077.42
SO003671,2025-12-14,P035,C031,Pune DC,73,159880.22
SO003672,2025-12-20,P035,C037,Chennai DC,35,76654.9
SO003673,2025-12-17,P035,C029,Chennai DC,35,76654.9
SO003674,2025-12-15,P035,C007,Bengaluru DC,47,102936.58
SO003675,2025-12-28,P035,C001,Bengaluru DC,41,89795.74
SO003676,2025-12-26,P035,C004,Pune DC,39,85415.46
SO003677,2025-12-23,P035,C038,Chennai DC,39,85415.46
SO003678,2025-12-29,P035,C011,Chennai DC,125,273767.5
SO003679,2025-01-10,P036,C030,Pune DC,231,632579.64
SO003680,2025-01-16,P036,C026,Chennai DC,73,199906.12
SO003681,2025-01-17,P036,C035,Pune DC,77,210859.88
SO003682,2025-01-17,P036,C015,Bengaluru DC,99,271105.56
SO003683,2025-01-22,P036,C038,Chennai DC,236,646271.84
SO003684,2025-02-01,P036,C032,Bengaluru DC,244,668179.36
SO003685,2025-02-08,P036,C033,Pune DC,99,271105.56
SO003686,2025-02-05,P036,C040,Chennai DC,83,227290.52
SO003687,2025-02-04,P036,C008,Bengaluru DC,70,191690.8
SO003688,2025-02-15,P036,C003,Pune DC,122,334089.68
SO003689,2025-02-16,P036,C020,Pune DC,98,268367.12
SO003690,2025-02-18,P036,C026,Chennai DC,89,243721.16
SO003691,2025-02-18,P036,C031,Pune DC,86,235505.84
SO003692,2025-02-18,P036,C034,Pune DC,98,268367.12
SO003693,2025-02-28,P036,C039,Chennai DC,256,701040.64
SO003694,2025-03-04,P036,C003,Pune DC,123,336828.12
SO003695,2025-03-03,P036,C035,Pune DC,133,364212.52
SO003696,2025-03-15,P036,C029,Chennai DC,274,750332.56
SO003697,2025-03-23,P036,C025,Pune DC,98,268367.12
SO003698,2025-03-17,P036,C017,Pune DC,72,197167.68
SO003699,2025-03-23,P036,C011,Chennai DC,90,246459.6
SO003700,2025-03-27,P036,C015,Bengaluru DC,80,219075.2
SO003701,2025-03-29,P036,C032,Bengaluru DC,79,216336.76
SO003702,2025-03-28,P036,C019,Chennai DC,97,265628.68
SO003703,2025-04-02,P036,C033,Pune DC,275,753071.0
SO003704,2025-04-07,P036,C021,Pune DC,106,290274.64
SO003705,2025-04-09,P036,C018,Pune DC,83,227290.52
SO003706,2025-04-07,P036,C007,Bengaluru DC,95,260151.8
SO003707,2025-04-19,P036,C028,Bengaluru DC,247,676394.68
SO003708,2025-04-24,P036,C037,Chennai DC,88,240982.72
SO003709,2025-04-23,P036,C032,Bengaluru DC,87,238244.28
SO003710,2025-04-23,P036,C015,Bengaluru DC,96,262890.24
SO003711,2025-05-03,P036,C001,Bengaluru DC,267,731163.48
SO003712,2025-05-06,P036,C030,Pune DC,91,249198.04
SO003713,2025-05-05,P036,C010,Pune DC,96,262890.24
SO003714,2025-05-07,P036,C023,Bengaluru DC,80,219075.2
SO003715,2025-05-12,P036,C004,Pune DC,83,227290.52
SO003716,2025-05-13,P036,C038,Chennai DC,83,227290.52
SO003717,2025-05-14,P036,C022,Bengaluru DC,89,243721.16
SO003718,2025-05-22,P036,C027,Chennai DC,124,339566.56
SO003719,2025-05-21,P036,C022,Bengaluru DC,133,364212.52
SO003720,2025-05-31,P036,C028,Bengaluru DC,80,219075.2
SO003721,2025-05-28,P036,C001,Bengaluru DC,79,216336.76
SO003722,2025-05-31,P036,C040,Chennai DC,85,232767.4
SO003723,2025-06-03,P036,C029,Chennai DC,75,205383.0
SO003724,2025-06-06,P036,C008,Bengaluru DC,74,202644.56
SO003725,2025-06-06,P036,C012,Bengaluru DC,66,180737.04
SO003726,2025-06-15,P036,C029,Chennai DC,97,265628.68
SO003727,2025-06-11,P036,C012,Bengaluru DC,118,323135.92
SO003728,2025-06-17,P036,C008,Bengaluru DC,125,342305.0
SO003729,2025-06-16,P036,C031,Pune DC,126,345043.44
SO003730,2025-06-24,P036,C013,Chennai DC,118,323135.92
SO003731,2025-06-29,P036,C037,Chennai DC,97,265628.68
SO003732,2025-07-05,P036,C019,Chennai DC,201,550426.44
SO003733,2025-07-12,P036,C039,Chennai DC,70,191690.8
SO003734,2025-07-10,P036,C020,Pune DC,72,197167.68
SO003735,2025-07-09,P036,C008,Bengaluru DC,79,216336.76
SO003736,2025-07-15,P036,C028,Bengaluru DC,118,323135.92
SO003737,2025-07-19,P036,C009,Bengaluru DC,107,293013.08
SO003738,2025-07-23,P036,C031,Pune DC,76,208121.44
SO003739,2025-07-24,P036,C007,Bengaluru DC,89,243721.16
SO003740,2025-07-24,P036,C002,Pune DC,55,150614.2
SO003741,2025-07-30,P036,C026,Chennai DC,112,306705.28
SO003742,2025-08-03,P036,C033,Pune DC,121,331351.24
SO003743,2025-08-07,P036,C036,Pune DC,109,298489.96
SO003744,2025-08-08,P036,C009,Bengaluru DC,118,323135.92
SO003745,2025-08-12,P036,C029,Chennai DC,192,525780.48
SO003746,2025-08-22,P036,C033,Pune DC,65,177998.6
SO003747,2025-08-18,P036,C026,Chennai DC,69,188952.36
SO003748,2025-08-24,P036,C027,Chennai DC,72,197167.68
SO003749,2025-08-31,P036,C020,Pune DC,102,279320.88
SO003750,2025-08-31,P036,C040,Chennai DC,95,260151.8
SO003751,2025-09-05,P036,C004,Pune DC,184,503872.96
SO003752,2025-09-10,P036,C032,Bengaluru DC,168,460057.92
SO003753,2025-09-20,P036,C037,Chennai DC,67,183475.48
SO003754,2025-09-15,P036,C015,Bengaluru DC,69,188952.36
SO003755,2025-09-20,P036,C001,Bengaluru DC,74,202644.56
SO003756,2025-09-22,P036,C032,Bengaluru DC,193,528518.92
SO003757,2025-10-04,P036,C039,Chennai DC,57,156091.08
SO003758,2025-09-29,P036,C002,Pune DC,60,164306.4
SO003759,2025-10-05,P036,C029,Chennai DC,69,188952.36
SO003760,2025-10-10,P036,C037,Chennai DC,61,167044.84
