inventory_id,product_id,warehouse,week_start_date,opening_stock,receipts,consumption,closing_stock,stockout_units
INV005101,P033,Chennai DC,03-02-2025,124,35,12,147,0
INV005102,P033,Chennai DC,10-02-2025,147,0,9,138,0
INV005103,P033,Chennai DC,17-02-2025,138,0,0,138,0
INV005104,P033,Chennai DC,24-02-2025,138,0,0,138,0
INV005105,P033,Chennai DC,03-03-2025,138,0,0,138,0
INV005106,P033,Chennai DC,10-03-2025,138,40,0,178,0
INV005107,P033,Chennai DC,17-03-2025,178,0,9,169,0
INV005108,P033,Chennai DC,24-03-2025,169,0,0,169,0
INV005109,P033,Chennai DC,31-03-2025,169,0,16,153,0
INV005110,P033,Chennai DC,07-04-2025,153,34,10,177,0
INV005111,P033,Chennai DC,14-04-2025,177,0,15,162,0
INV005112,P033,Chennai DC,21-04-2025,162,0,0,162,0
INV005113,P033,Chennai DC,28-04-2025,162,0,0,162,0
INV005114,P033,Chennai DC,05-05-2025,162,0,0,162,0
INV005115,P033,Chennai DC,12-05-2025,162,0,13,149,0
INV005116,P033,Chennai DC,19-05-2025,149,30,0,179,0
INV005117,P033,Chennai DC,26-05-2025,179,0,0,179,0
INV005118,P033,Chennai DC,02-06-2025,179,0,8,171,0
INV005119,P033,Chennai DC,09-06-2025,171,48,0,219,0
INV005120,P033,Chennai DC,16-06-2025,219,0,16,203,0
INV005121,P033,Chennai DC,23-06-2025,203,0,30,173,0
INV005122,P033,Chennai DC,30-06-2025,173,0,26,147,0
INV005123,P033,Chennai DC,07-07-2025,147,52,0,199,0
INV005124,P033,Chennai DC,14-07-2025,199,0,0,199,0
INV005125,P033,Chennai DC,21-07-2025,199,0,0,199,0
INV005126,P033,Chennai DC,28-07-2025,199,35,0,234,0
INV005127,P033,Chennai DC,04-08-2025,234,0,34,200,0
INV005128,P033,Chennai DC,11-08-2025,200,0,0,200,0
INV005129,P033,Chennai DC,18-08-2025,200,0,15,185,0
INV005130,P033,Chennai DC,25-08-2025,185,0,19,166,0
INV005131,P033,Chennai DC,01-09-2025,166,0,0,166,0
INV005132,P033,Chennai DC,08-09-2025,166,44,14,196,0
INV005133,P033,Chennai DC,15-09-2025,196,0,0,196,0
INV005134,P033,Chennai DC,22-09-2025,196,0,0,196,0
INV005135,P033,Chennai DC,29-09-2025,196,0,19,177,0
INV005136,P033,Chennai DC,06-10-2025,177,0,3,174,0
INV005137,P033,Chennai DC,13-10-2025,174,55,0,229,0
INV005138,P033,Chennai DC,20-10-2025,229,0,0,229,0
INV005139,P033,Chennai DC,27-10-2025,229,0,0,229,0
INV005140,P033,Chennai DC,03-11-2025,229,0,16,213,0
INV005141,P033,Chennai DC,10-11-2025,213,0,0,213,0
INV005142,P033,Chennai DC,17-11-2025,213,0,0,213,0
INV005143,P033,Chennai DC,24-11-2025,213,37,0,250,0
INV005144,P033,Chennai DC,01-12-2025,250,0,0,250,0
INV005145,P033,Chennai DC,08-12-2025,250,0,29,221,0
INV005146,P033,Chennai DC,15-12-2025,221,40,37,224,0
INV005147,P033,Chennai DC,22-12-2025,224,0,7,217,0
INV005148,P033,Chennai DC,29-12-2025,217,0,0,217,0
INV005149,P034,Bengaluru DC,06-01-2025,397,0,48,349,0
INV005150,P034,Bengaluru DC,13-01-2025,349,147,0,496,0
INV005151,P034,Bengaluru DC,20-01-2025,496,0,129,367,0
INV005152,P034,Bengaluru DC,27-01-2025,367,0,39,328,0
INV005153,P034,Bengaluru DC,03-02-2025,328,0,0,328,0
INV005154,P034,Bengaluru DC,10-02-2025,328,0,98,230,0
INV005155,P034,Bengaluru DC,17-02-2025,230,226,62,394,0
INV005156,P034,Bengaluru DC,24-02-2025,394,0,0,394,0
INV005157,P034,Bengaluru DC,03-03-2025,394,0,110,284,0
INV005158,P034,Bengaluru DC,10-03-2025,284,0,47,237,0
INV005159,P034,Bengaluru DC,17-03-2025,237,0,55,182,0
INV005160,P034,Bengaluru DC,24-03-2025,182,224,0,406,0
INV005161,P034,Bengaluru DC,31-03-2025,406,0,0,406,0
INV005162,P034,Bengaluru DC,07-04-2025,406,0,0,406,0
INV005163,P034,Bengaluru DC,14-04-2025,406,0,52,354,0
INV005164,P034,Bengaluru DC,21-04-2025,354,236,0,590,0
INV005165,P034,Bengaluru DC,28-04-2025,590,0,50,540,0
INV005166,P034,Bengaluru DC,05-05-2025,540,0,0,540,0
INV005167,P034,Bengaluru DC,12-05-2025,540,0,0,540,0
INV005168,P034,Bengaluru DC,19-05-2025,540,200,46,694,0
INV005169,P034,Bengaluru DC,26-05-2025,694,0,0,694,0
INV005170,P034,Bengaluru DC,02-06-2025,694,0,147,547,0
INV005171,P034,Bengaluru DC,09-06-2025,547,0,0,547,0
INV005172,P034,Bengaluru DC,16-06-2025,547,252,96,703,0
INV005173,P034,Bengaluru DC,23-06-2025,703,0,101,602,0
INV005174,P034,Bengaluru DC,30-06-2025,602,0,0,602,0
INV005175,P034,Bengaluru DC,07-07-2025,602,192,0,794,0
INV005176,P034,Bengaluru DC,14-07-2025,794,0,0,794,0
INV005177,P034,Bengaluru DC,21-07-2025,794,0,0,794,0
INV005178,P034,Bengaluru DC,28-07-2025,794,0,128,666,0
INV005179,P034,Bengaluru DC,04-08-2025,666,0,50,616,0
INV005180,P034,Bengaluru DC,11-08-2025,616,0,0,616,0
INV005181,P034,Bengaluru DC,18-08-2025,616,227,53,790,0
INV005182,P034,Bengaluru DC,25-08-2025,790,0,78,712,0
INV005183,P034,Bengaluru DC,01-09-2025,712,255,78,889,0
INV005184,P034,Bengaluru DC,08-09-2025,889,0,0,889,0
INV005185,P034,Bengaluru DC,15-09-2025,889,0,0,889,0
INV005186,P034,Bengaluru DC,22-09-2025,889,0,0,889,0
INV005187,P034,Bengaluru DC,29-09-2025,889,0,114,775,0
INV005188,P034,Bengaluru DC,06-10-2025,775,0,46,729,0
INV005189,P034,Bengaluru DC,13-10-2025,729,161,64,826,0
INV005190,P034,Bengaluru DC,20-10-2025,826,0,0,826,0
INV005191,P034,Bengaluru DC,27-10-2025,826,0,0,826,0
INV005192,P034,Bengaluru DC,03-11-2025,826,252,0,1078,0
INV005193,P034,Bengaluru DC,10-11-2025,1078,0,120,958,0
INV005194,P034,Bengaluru DC,17-11-2025,958,0,118,840,0
INV005195,P034,Bengaluru DC,24-11-2025,840,0,86,754,0
INV005196,P034,Bengaluru DC,01-12-2025,754,177,0,931,0
INV005197,P034,Bengaluru DC,08-12-2025,931,0,74,857,0
INV005198,P034,Bengaluru DC,15-12-2025,857,0,43,814,0
INV005199,P034,Bengaluru DC,22-12-2025,814,0,45,769,0
INV005200,P034,Bengaluru DC,29-12-2025,769,0,0,769,0
INV005201,P034,Pune DC,06-01-2025,469,0,92,377,0
INV005202,P034,Pune DC,13-01-2025,377,147,144,380,0
INV005203,P034,Pune DC,20-01-2025,380,0,0,380,0
INV005204,P034,Pune DC,27-01-2025,380,0,112,268,0
INV005205,P034,Pune DC,03-02-2025,268,0,177,91,0
INV005206,P034,Pune DC,10-02-2025,91,0,0,91,0
INV005207,P034,Pune DC,17-02-2025,91,226,110,207,0
INV005208,P034,Pune DC,24-02-2025,207,0,113,94,0
INV005209,P034,Pune DC,03-03-2025,94,0,47,47,0
INV005210,P034,Pune DC,10-03-2025,47,0,57,0,10
INV005211,P034,Pune DC,17-03-2025,0,0,114,0,114
INV005212,P034,Pune DC,24-03-2025,0,224,102,122,0
INV005213,P034,Pune DC,31-03-2025,122,0,60,62,0
INV005214,P034,Pune DC,07-04-2025,62,0,154,0,92
INV005215,P034,Pune DC,14-04-2025,0,0,0,0,0
INV005216,P034,Pune DC,21-04-2025,0,236,170,66,0
INV005217,P034,Pune DC,28-04-2025,66,0,58,8,0
INV005218,P034,Pune DC,05-05-2025,8,0,159,0,151
INV005219,P034,Pune DC,12-05-2025,0,0,152,0,152
INV005220,P034,Pune DC,19-05-2025,0,200,103,97,0
INV005221,P034,Pune DC,26-05-2025,97,0,161,0,64
INV005222,P034,Pune DC,02-06-2025,0,0,0,0,0
INV005223,P034,Pune DC,09-06-2025,0,0,0,0,0
INV005224,P034,Pune DC,16-06-2025,0,252,0,252,0
INV005225,P034,Pune DC,23-06-2025,252,0,0,252,0
INV005226,P034,Pune DC,30-06-2025,252,0,106,146,0
INV005227,P034,Pune DC,07-07-2025,146,192,124,214,0
INV005228,P034,Pune DC,14-07-2025,214,0,126,88,0
INV005229,P034,Pune DC,21-07-2025,88,0,43,45,0
INV005230,P034,Pune DC,28-07-2025,45,0,0,45,0
INV005231,P034,Pune DC,04-08-2025,45,0,0,45,0
INV005232,P034,Pune DC,11-08-2025,45,0,0,45,0
INV005233,P034,Pune DC,18-08-2025,45,227,37,235,0
INV005234,P034,Pune DC,25-08-2025,235,0,55,180,0
INV005235,P034,Pune DC,01-09-2025,180,255,48,387,0
INV005236,P034,Pune DC,08-09-2025,387,0,71,316,0
INV005237,P034,Pune DC,15-09-2025,316,0,103,213,0
INV005238,P034,Pune DC,22-09-2025,213,0,114,99,0
INV005239,P034,Pune DC,29-09-2025,99,0,0,99,0
INV005240,P034,Pune DC,06-10-2025,99,0,63,36,0
INV005241,P034,Pune DC,13-10-2025,36,161,0,197,0
INV005242,P034,Pune DC,20-10-2025,197,0,53,144,0
INV005243,P034,Pune DC,27-10-2025,144,0,85,59,0
INV005244,P034,Pune DC,03-11-2025,59,252,0,311,0
INV005245,P034,Pune DC,10-11-2025,311,0,0,311,0
INV005246,P034,Pune DC,17-11-2025,311,0,0,311,0
INV005247,P034,Pune DC,24-11-2025,311,0,45,266,0
INV005248,P034,Pune DC,01-12-2025,266,177,120,323,0
INV005249,P034,Pune DC,08-12-2025,323,0,63,260,0
INV005250,P034,Pune DC,15-12-2025,260,0,74,186,0
INV005251,P034,Pune DC,22-12-2025,186,0,85,101,0
INV005252,P034,Pune DC,29-12-2025,101,0,0,101,0
INV005253,P034,Chennai DC,06-01-2025,542,0,0,542,0
INV005254,P034,Chennai DC,13-01-2025,542,147,0,689,0
INV005255,P034,Chennai DC,20-01-2025,689,0,0,689,0
INV005256,P034,Chennai DC,27-01-2025,689,0,0,689,0
INV005257,P034,Chennai DC,03-02-2025,689,0,0,689,0
INV005258,P034,Chennai DC,10-02-2025,689,0,51,638,0
INV005259,P034,Chennai DC,17-02-2025,638,226,0,864,0
INV005260,P034,Chennai DC,24-02-2025,864,0,62,802,0
INV005261,P034,Chennai DC,03-03-2025,802,0,0,802,0
INV005262,P034,Chennai DC,10-03-2025,802,0,56,746,0
INV005263,P034,Chennai DC,17-03-2025,746,0,0,746,0
INV005264,P034,Chennai DC,24-03-2025,746,224,77,893,0
INV005265,P034,Chennai DC,31-03-2025,893,0,104,789,0
INV005266,P034,Chennai DC,07-04-2025,789,0,0,789,0
INV005267,P034,Chennai DC,14-04-2025,789,0,100,689,0
INV005268,P034,Chennai DC,21-04-2025,689,236,0,925,0
INV005269,P034,Chennai DC,28-04-2025,925,0,60,865,0
INV005270,P034,Chennai DC,05-05-2025,865,0,0,865,0
INV005271,P034,Chennai DC,12-05-2025,865,0,0,865,0
INV005272,P034,Chennai DC,19-05-2025,865,200,0,1065,0
INV005273,P034,Chennai DC,26-05-2025,1065,0,0,1065,0
INV005274,P034,Chennai DC,02-06-2025,1065,0,0,1065,0
INV005275,P034,Chennai DC,09-06-2025,1065,0,143,922,0
INV005276,P034,Chennai DC,16-06-2025,922,252,44,1130,0
INV005277,P034,Chennai DC,23-06-2025,1130,0,45,1085,0
INV005278,P034,Chennai DC,30-06-2025,1085,0,39,1046,0
INV005279,P034,Chennai DC,07-07-2025,1046,192,0,1238,0
INV005280,P034,Chennai DC,14-07-2025,1238,0,0,1238,0
INV005281,P034,Chennai DC,21-07-2025,1238,0,98,1140,0
INV005282,P034,Chennai DC,28-07-2025,1140,0,0,1140,0
INV005283,P034,Chennai DC,04-08-2025,1140,0,56,1084,0
INV005284,P034,Chennai DC,11-08-2025,1084,0,120,964,0
INV005285,P034,Chennai DC,18-08-2025,964,227,42,1149,0
INV005286,P034,Chennai DC,25-08-2025,1149,0,0,1149,0
INV005287,P034,Chennai DC,01-09-2025,1149,255,0,1404,0
INV005288,P034,Chennai DC,08-09-2025,1404,0,32,1372,0
INV005289,P034,Chennai DC,15-09-2025,1372,0,0,1372,0
INV005290,P034,Chennai DC,22-09-2025,1372,0,0,1372,0
INV005291,P034,Chennai DC,29-09-2025,1372,0,0,1372,0
INV005292,P034,Chennai DC,06-10-2025,1372,0,0,1372,0
INV005293,P034,Chennai DC,13-10-2025,1372,161,54,1479,0
INV005294,P034,Chennai DC,20-10-2025,1479,0,48,1431,0
INV005295,P034,Chennai DC,27-10-2025,1431,0,42,1389,0
INV005296,P034,Chennai DC,03-11-2025,1389,252,130,1511,0
INV005297,P034,Chennai DC,10-11-2025,1511,0,0,1511,0
INV005298,P034,Chennai DC,17-11-2025,1511,0,0,1511,0
INV005299,P034,Chennai DC,24-11-2025,1511,0,0,1511,0
INV005300,P034,Chennai DC,01-12-2025,1511,177,0,1688,0
INV005301,P034,Chennai DC,08-12-2025,1688,0,0,1688,0
INV005302,P034,Chennai DC,15-12-2025,1688,0,0,1688,0
INV005303,P034,Chennai DC,22-12-2025,1688,0,0,1688,0
INV005304,P034,Chennai DC,29-12-2025,1688,0,132,1556,0
INV005305,P035,Bengaluru DC,06-01-2025,470,0,0,470,0
INV005306,P035,Bengaluru DC,13-01-2025,470,0,44,426,0
INV005307,P035,Bengaluru DC,20-01-2025,426,0,0,426,0
INV005308,P035,Bengaluru DC,27-01-2025,426,0,0,426,0
INV005309,P035,Bengaluru DC,03-02-2025,426,128,53,501,0
INV005310,P035,Bengaluru DC,10-02-2025,501,0,73,428,0
INV005311,P035,Bengaluru DC,17-02-2025,428,0,0,428,0
INV005312,P035,Bengaluru DC,24-02-2025,428,0,49,379,0
INV005313,P035,Bengaluru DC,03-03-2025,379,197,0,576,0
INV005314,P035,Bengaluru DC,10-03-2025,576,0,45,531,0
INV005315,P035,Bengaluru DC,17-03-2025,531,0,0,531,0
INV005316,P035,Bengaluru DC,24-03-2025,531,246,131,646,0
INV005317,P035,Bengaluru DC,31-03-2025,646,0,0,646,0
INV005318,P035,Bengaluru DC,07-04-2025,646,0,62,584,0
INV005319,P035,Bengaluru DC,14-04-2025,584,0,61,523,0
INV005320,P035,Bengaluru DC,21-04-2025,523,199,0,722,0
INV005321,P035,Bengaluru DC,28-04-2025,722,0,49,673,0
INV005322,P035,Bengaluru DC,05-05-2025,673,183,57,799,0
INV005323,P035,Bengaluru DC,12-05-2025,799,0,57,742,0
INV005324,P035,Bengaluru DC,19-05-2025,742,0,131,611,0
INV005325,P035,Bengaluru DC,26-05-2025,611,0,0,611,0
INV005326,P035,Bengaluru DC,02-06-2025,611,172,136,647,0
INV005327,P035,Bengaluru DC,09-06-2025,647,0,42,605,0
INV005328,P035,Bengaluru DC,16-06-2025,605,0,0,605,0
INV005329,P035,Bengaluru DC,23-06-2025,605,0,0,605,0
INV005330,P035,Bengaluru DC,30-06-2025,605,0,68,537,0
INV005331,P035,Bengaluru DC,07-07-2025,537,0,38,499,0
INV005332,P035,Bengaluru DC,14-07-2025,499,130,72,557,0
INV005333,P035,Bengaluru DC,21-07-2025,557,0,132,425,0
INV005334,P035,Bengaluru DC,28-07-2025,425,0,94,331,0
INV005335,P035,Bengaluru DC,04-08-2025,331,0,0,331,0
INV005336,P035,Bengaluru DC,11-08-2025,331,141,59,413,0
INV005337,P035,Bengaluru DC,18-08-2025,413,0,37,376,0
INV005338,P035,Bengaluru DC,25-08-2025,376,0,64,312,0
INV005339,P035,Bengaluru DC,01-09-2025,312,0,67,245,0
INV005340,P035,Bengaluru DC,08-09-2025,245,0,0,245,0
INV005341,P035,Bengaluru DC,15-09-2025,245,130,28,347,0
INV005342,P035,Bengaluru DC,22-09-2025,347,0,0,347,0
INV005343,P035,Bengaluru DC,29-09-2025,347,0,0,347,0
INV005344,P035,Bengaluru DC,06-10-2025,347,0,99,248,0
INV005345,P035,Bengaluru DC,13-10-2025,248,0,26,222,0
INV005346,P035,Bengaluru DC,20-10-2025,222,0,34,188,0
INV005347,P035,Bengaluru DC,27-10-2025,188,237,0,425,0
INV005348,P035,Bengaluru DC,03-11-2025,425,0,0,425,0
INV005349,P035,Bengaluru DC,10-11-2025,425,0,59,366,0
INV005350,P035,Bengaluru DC,17-11-2025,366,0,29,337,0
INV005351,P035,Bengaluru DC,24-11-2025,337,164,99,402,0
INV005352,P035,Bengaluru DC,01-12-2025,402,0,35,367,0
INV005353,P035,Bengaluru DC,08-12-2025,367,0,0,367,0
INV005354,P035,Bengaluru DC,15-12-2025,367,0,47,320,0
INV005355,P035,Bengaluru DC,22-12-2025,320,131,41,410,0
INV005356,P035,Bengaluru DC,29-12-2025,410,0,0,410,0
INV005357,P035,Pune DC,06-01-2025,314,0,130,184,0
INV005358,P035,Pune DC,13-01-2025,184,0,49,135,0
INV005359,P035,Pune DC,20-01-2025,135,0,93,42,0
INV005360,P035,Pune DC,27-01-2025,42,0,0,42,0
INV005361,P035,Pune DC,03-02-2025,42,128,0,170,0
INV005362,P035,Pune DC,10-02-2025,170,0,73,97,0
INV005363,P035,Pune DC,17-02-2025,97,0,80,17,0
INV005364,P035,Pune DC,24-02-2025,17,0,0,17,0
INV005365,P035,Pune DC,03-03-2025,17,197,0,214,0
INV005366,P035,Pune DC,10-03-2025,214,0,52,162,0
INV005367,P035,Pune DC,17-03-2025,162,0,150,12,0
INV005368,P035,Pune DC,24-03-2025,12,246,0,258,0
INV005369,P035,Pune DC,31-03-2025,258,0,0,258,0
INV005370,P035,Pune DC,07-04-2025,258,0,0,258,0
INV005371,P035,Pune DC,14-04-2025,258,0,0,258,0
INV005372,P035,Pune DC,21-04-2025,258,199,68,389,0
INV005373,P035,Pune DC,28-04-2025,389,0,85,304,0
INV005374,P035,Pune DC,05-05-2025,304,183,0,487,0
INV005375,P035,Pune DC,12-05-2025,487,0,0,487,0
INV005376,P035,Pune DC,19-05-2025,487,0,0,487,0
INV005377,P035,Pune DC,26-05-2025,487,0,134,353,0
INV005378,P035,Pune DC,02-06-2025,353,172,0,525,0
INV005379,P035,Pune DC,09-06-2025,525,0,42,483,0
INV005380,P035,Pune DC,16-06-2025,483,0,21,462,0
INV005381,P035,Pune DC,23-06-2025,462,0,0,462,0
INV005382,P035,Pune DC,30-06-2025,462,0,41,421,0
INV005383,P035,Pune DC,07-07-2025,421,0,33,388,0
INV005384,P035,Pune DC,14-07-2025,388,130,0,518,0
INV005385,P035,Pune DC,21-07-2025,518,0,0,518,0
INV005386,P035,Pune DC,28-07-2025,518,0,0,518,0
INV005387,P035,Pune DC,04-08-2025,518,0,0,518,0
INV005388,P035,Pune DC,11-08-2025,518,141,44,615,0
INV005389,P035,Pune DC,18-08-2025,615,0,36,579,0
INV005390,P035,Pune DC,25-08-2025,579,0,48,531,0
INV005391,P035,Pune DC,01-09-2025,531,0,0,531,0
INV005392,P035,Pune DC,08-09-2025,531,0,115,416,0
INV005393,P035,Pune DC,15-09-2025,416,130,41,505,0
INV005394,P035,Pune DC,22-09-2025,505,0,94,411,0
INV005395,P035,Pune DC,29-09-2025,411,0,30,381,0
INV005396,P035,Pune DC,06-10-2025,381,0,0,381,0
INV005397,P035,Pune DC,13-10-2025,381,0,0,381,0
INV005398,P035,Pune DC,20-10-2025,381,0,57,324,0
INV005399,P035,Pune DC,27-10-2025,324,237,61,500,0
INV005400,P035,Pune DC,03-11-2025,500,0,52,448,0
INV005401,P035,Pune DC,10-11-2025,448,0,0,448,0
INV005402,P035,Pune DC,17-11-2025,448,0,66,382,0
INV005403,P035,Pune DC,24-11-2025,382,164,0,546,0
INV005404,P035,Pune DC,01-12-2025,546,0,40,506,0
INV005405,P035,Pune DC,08-12-2025,506,0,126,380,0
INV005406,P035,Pune DC,15-12-2025,380,0,0,380,0
INV005407,P035,Pune DC,22-12-2025,380,131,39,472,0
INV005408,P035,Pune DC,29-12-2025,472,0,0,472,0
INV005409,P035,Chennai DC,06-01-2025,457,0,0,457,0
INV005410,P035,Chennai DC,13-01-2025,457,0,48,409,0
INV005411,P035,Chennai DC,20-01-2025,409,0,34,375,0
INV005412,P035,Chennai DC,27-01-2025,375,0,131,244,0
INV005413,P035,Chennai DC,03-02-2025,244,128,85,287,0
INV005414,P035,Chennai DC,10-02-2025,287,0,0,287,0
INV005415,P035,Chennai DC,17-02-2025,287,0,47,240,0
INV005416,P035,Chennai DC,24-02-2025,240,0,83,157,0
INV005417,P035,Chennai DC,03-03-2025,157,197,133,221,0
INV005418,P035,Chennai DC,10-03-2025,221,0,39,182,0
INV005419,P035,Chennai DC,17-03-2025,182,0,0,182,0
INV005420,P035,Chennai DC,24-03-2025,182,246,0,428,0
INV005421,P035,Chennai DC,31-03-2025,428,0,161,267,0
INV005422,P035,Chennai DC,07-04-2025,267,0,89,178,0
INV005423,P035,Chennai DC,14-04-2025,178,0,73,105,0
INV005424,P035,Chennai DC,21-04-2025,105,199,67,237,0
INV005425,P035,Chennai DC,28-04-2025,237,0,0,237,0
INV005426,P035,Chennai DC,05-05-2025,237,183,65,355,0
INV005427,P035,Chennai DC,12-05-2025,355,0,64,291,0
INV005428,P035,Chennai DC,19-05-2025,291,0,0,291,0
INV005429,P035,Chennai DC,26-05-2025,291,0,0,291,0
INV005430,P035,Chennai DC,02-06-2025,291,172,0,463,0
INV005431,P035,Chennai DC,09-06-2025,463,0,35,428,0
INV005432,P035,Chennai DC,16-06-2025,428,0,95,333,0
INV005433,P035,Chennai DC,23-06-2025,333,0,121,212,0
INV005434,P035,Chennai DC,30-06-2025,212,0,0,212,0
INV005435,P035,Chennai DC,07-07-2025,212,0,41,171,0
INV005436,P035,Chennai DC,14-07-2025,171,130,36,265,0
INV005437,P035,Chennai DC,21-07-2025,265,0,0,265,0
INV005438,P035,Chennai DC,28-07-2025,265,0,0,265,0
INV005439,P035,Chennai DC,04-08-2025,265,0,104,161,0
INV005440,P035,Chennai DC,11-08-2025,161,141,0,302,0
INV005441,P035,Chennai DC,18-08-2025,302,0,32,270,0
INV005442,P035,Chennai DC,25-08-2025,270,0,0,270,0
INV005443,P035,Chennai DC,01-09-2025,270,0,42,228,0
INV005444,P035,Chennai DC,08-09-2025,228,0,0,228,0
INV005445,P035,Chennai DC,15-09-2025,228,130,40,318,0
INV005446,P035,Chennai DC,22-09-2025,318,0,0,318,0
INV005447,P035,Chennai DC,29-09-2025,318,0,68,250,0
INV005448,P035,Chennai DC,06-10-2025,250,0,0,250,0
INV005449,P035,Chennai DC,13-10-2025,250,0,68,182,0
INV005450,P035,Chennai DC,20-10-2025,182,0,0,182,0
INV005451,P035,Chennai DC,27-10-2025,182,237,42,377,0
INV005452,P035,Chennai DC,03-11-2025,377,0,56,321,0
INV005453,P035,Chennai DC,10-11-2025,321,0,31,290,0
INV005454,P035,Chennai DC,17-11-2025,290,0,0,290,0
INV005455,P035,Chennai DC,24-11-2025,290,164,0,454,0
INV005456,P035,Chennai DC,01-12-2025,454,0,29,425,0
INV005457,P035,Chennai DC,08-12-2025,425,0,0,425,0
INV005458,P035,Chennai DC,15-12-2025,425,0,70,355,0
INV005459,P035,Chennai DC,22-12-2025,355,131,39,447,0
INV005460,P035,Chennai DC,29-12-2025,447,0,125,322,0
INV005461,P036,Bengaluru DC,06-01-2025,831,0,0,831,0
INV005462,P036,Bengaluru DC,13-01-2025,831,0,99,732,0
INV005463,P036,Bengaluru DC,20-01-2025,732,267,0,999,0
INV005464,P036,Bengaluru DC,27-01-2025,999,0,244,755,0
INV005465,P036,Bengaluru DC,03-02-2025,755,0,70,685,0
INV005466,P036,Bengaluru DC,10-02-2025,685,0,0,685,0
INV005467,P036,Bengaluru DC,17-02-2025,685,0,0,685,0
INV005468,P036,Bengaluru DC,24-02-2025,685,0,0,685,0
INV005469,P036,Bengaluru DC,03-03-2025,685,374,0,1059,0
INV005470,P036,Bengaluru DC,10-03-2025,1059,0,0,1059,0
INV005471,P036,Bengaluru DC,17-03-2025,1059,0,0,1059,0
INV005472,P036,Bengaluru DC,24-03-2025,1059,288,159,1188,0
INV005473,P036,Bengaluru DC,31-03-2025,1188,0,0,1188,0
INV005474,P036,Bengaluru DC,07-04-2025,1188,0,95,1093,0
INV005475,P036,Bengaluru DC,14-04-2025,1093,0,247,846,0
INV005476,P036,Bengaluru DC,21-04-2025,846,0,183,663,0
INV005477,P036,Bengaluru DC,28-04-2025,663,380,267,776,0
INV005478,P036,Bengaluru DC,05-05-2025,776,0,80,696,0
INV005479,P036,Bengaluru DC,12-05-2025,696,299,89,906,0
INV005480,P036,Bengaluru DC,19-05-2025,906,0,133,773,0
INV005481,P036,Bengaluru DC,26-05-2025,773,0,159,614,0
INV005482,P036,Bengaluru DC,02-06-2025,614,0,140,474,0
INV005483,P036,Bengaluru DC,09-06-2025,474,475,118,831,0
INV005484,P036,Bengaluru DC,16-06-2025,831,0,125,706,0
INV005485,P036,Bengaluru DC,23-06-2025,706,0,0,706,0
INV005486,P036,Bengaluru DC,30-06-2025,706,0,0,706,0
INV005487,P036,Bengaluru DC,07-07-2025,706,246,79,873,0
INV005488,P036,Bengaluru DC,14-07-2025,873,0,225,648,0
INV005489,P036,Bengaluru DC,21-07-2025,648,0,89,559,0
INV005490,P036,Bengaluru DC,28-07-2025,559,0,0,559,0
INV005491,P036,Bengaluru DC,04-08-2025,559,0,118,441,0
INV005492,P036,Bengaluru DC,11-08-2025,441,0,0,441,0
INV005493,P036,Bengaluru DC,18-08-2025,441,0,0,441,0
INV005494,P036,Bengaluru DC,25-08-2025,441,382,0,823,0
INV005495,P036,Bengaluru DC,01-09-2025,823,0,0,823,0
INV005496,P036,Bengaluru DC,08-09-2025,823,0,168,655,0
INV005497,P036,Bengaluru DC,15-09-2025,655,479,143,991,0
INV005498,P036,Bengaluru DC,22-09-2025,991,0,193,798,0
INV005499,P036,Bengaluru DC,29-09-2025,798,0,0,798,0
INV005500,P036,Bengaluru DC,06-10-2025,798,0,54,744,0
INV005501,P036,Bengaluru DC,13-10-2025,744,307,52,999,0
INV005502,P036,Bengaluru DC,20-10-2025,999,0,0,999,0
INV005503,P036,Bengaluru DC,27-10-2025,999,0,77,922,0
INV005504,P036,Bengaluru DC,03-11-2025,922,282,0,1204,0
INV005505,P036,Bengaluru DC,10-11-2025,1204,0,0,1204,0
INV005506,P036,Bengaluru DC,17-11-2025,1204,0,65,1139,0
INV005507,P036,Bengaluru DC,24-11-2025,1139,0,0,1139,0
INV005508,P036,Bengaluru DC,01-12-2025,1139,0,66,1073,0
INV005509,P036,Bengaluru DC,08-12-2025,1073,279,212,1140,0
INV005510,P036,Bengaluru DC,15-12-2025,1140,0,0,1140,0
INV005511,P036,Bengaluru DC,22-12-2025,1140,0,145,995,0
INV005512,P036,Bengaluru DC,29-12-2025,995,0,0,995,0
INV005513,P036,Pune DC,06-01-2025,930,0,231,699,0
INV005514,P036,Pune DC,13-01-2025,699,0,77,622,0
INV005515,P036,Pune DC,20-01-2025,622,267,0,889,0
INV005516,P036,Pune DC,27-01-2025,889,0,0,889,0
INV005517,P036,Pune DC,03-02-2025,889,0,99,790,0
INV005518,P036,Pune DC,10-02-2025,790,0,220,570,0
INV005519,P036,Pune DC,17-02-2025,570,0,184,386,0
INV005520,P036,Pune DC,24-02-2025,386,0,0,386,0
INV005521,P036,Pune DC,03-03-2025,386,374,256,504,0
INV005522,P036,Pune DC,10-03-2025,504,0,0,504,0
INV005523,P036,Pune DC,17-03-2025,504,0,170,334,0
INV005524,P036,Pune DC,24-03-2025,334,288,0,622,0
INV005525,P036,Pune DC,31-03-2025,622,0,275,347,0
INV005526,P036,Pune DC,07-04-2025,347,0,189,158,0
INV005527,P036,Pune DC,14-04-2025,158,0,0,158,0
